query_id,query_text,query_relevance_label,paper_id,similarity_score,paper_title,paper_abstract,paper_sections
Query_6,").'}]}, {'@xmlns': 'http://www.tei-c.org/ns/1.0', 'head': {'@n': '4.2.', '#text': '[Land use ]change in the study site'}, 'p': {'ref': [{'@type': 'figure', '@target': '#fig_1', '#text': '2a'}, {'@type': 'figure', '@target': '#fig_1', '#text': '2b'}], '#text': 'From 1996 to 2017, the area covered by cropped fields, C, has increased from 40% to 51.3% over the study site area, and from 47% to 64% of the arable lands in the study site due to the loss fallows",2,61,0.33093690872192383,Impact of land use and land cover change on the landscape pattern and service value of the village ecosystem in the karst desertification control,"Human activities have had a significant impact on ecosystems. Studying landscape patterns and ecosystem services (ES) at the village scale based on land use and land cover (LULC) is essential in addressing current ecosystem issues. Based on GF images, the paper selects village ecosystems of karst desertification control (KDC) as the research object. It uses the landscape pattern index, topographic position index (TPI), and value equivalent method to conduct a spatial and temporal analysis of the...","Introduction: Land use for producing goods and services is the most significant human change to the planet 
Land cover has been changing rapidly due to solid human activities such as agricultural and urban construction 
The value of ecosystem services is a quantitative indicator of ecosystem services 
A growing body of research on land use, landscape patterns, and ecosystem services aim to address scientific questions arising from specific regions and objectives (Q. J. 
Karst landscapes are a ty..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,25,0.46767494082450867,Land use land cover change and the resilience of social-ecological systems in a sub-region in South west Cameroon,"LULCC and magnitude of impact of the drivers and predictors of LULCC in the sub-region by engag-| ing 25 stakeholders in a focus group survey. Other cultivated areas of cropland, built-up, oil palm, and banana plantation covers increased by 21,360 ha (10.5%), 3152 ha (1.6%), 5721 ha (2.8%), and 1823 ha (0.9%), while dense forest, rubber and tea plantation covers decreased by -44,945 ha (-22.1%), -15,557 ha (-7.7%), and -110 ha (-0.1%), respectively, from 1986 to 2018. Most of the deforestation a...","Introduction: Holistically, landscape as a geographical area is characterised by its biophysical contents of observable, natural, and human-induced characteristics, including ecosystem type and socio-cultural relations to areas at different spatial scales 
Decision-making in land use land cover change (LULCC) can be explained, to a large extent, by the socio-economic, climatic, and soil conditions of a location 
SES are integrated complex and adaptive systems, in which social and ecological sub-..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,93,0.46767494082450867,Land use land cover change and the resilience of social-ecological systems in a sub-region in South west Cameroon,"LULCC and magnitude of impact of the drivers and predictors of LULCC in the sub-region by engag-| ing 25 stakeholders in a focus group survey. Other cultivated areas of cropland, built-up, oil palm, and banana plantation covers increased by 21,360 ha (10.5%), 3152 ha (1.6%), 5721 ha (2.8%), and 1823 ha (0.9%), while dense forest, rubber and tea plantation covers decreased by -44,945 ha (-22.1%), -15,557 ha (-7.7%), and -110 ha (-0.1%), respectively, from 1986 to 2018. Most of the deforestation a...","Introduction: Holistically, landscape as a geographical area is characterised by its biophysical contents of observable, natural, and human-induced characteristics, including ecosystem type and socio-cultural relations to areas at different spatial scales 
Decision-making in land use land cover change (LULCC) can be explained, to a large extent, by the socio-economic, climatic, and soil conditions of a location 
SES are integrated complex and adaptive systems, in which social and ecological sub-..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,63,0.43234390020370483,Global land use changes are four times greater than previously estimated,"Quantifying the dynamics of land use change is critical in tackling global societal challenges such as food security, climate change, and biodiversity loss. Here we analyse the dynamics of global land use change at an unprecedented spatial resolution by combining multiple open data streams (remote sensing, reconstructions and statistics) to create the HIstoric Land Dynamics Assessment + (HILDA +). We estimate that land use change has affected almost a third (32%) of the global land area in just ...","Untitled Section: A bout three-quarters of the Earth's land surface has been altered by humans within the last millennium 
Yet, in spite of its societal relevance, understanding how global land use/cover (LUC) has changed across space and through time is limited by a lack of comprehensive data and the large uncertainties within existing LUC reconstructions 
Even in the age of satellites, 'big data' and a growing trend of opening access to information, LUC data are still constrained by fragmented..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,45,0.428096204996109,"Annual emissions of carbon from land use, land-use change, and forestry from 1850 to 2020","Estimates of the annual emissions of carbon from land use, land-use change, and forestry (LULUCF) are important for constructing global, regional, and national carbon budgets, which in turn help predict future rates of climate change and define potential strategies for mitigation. Here, we update a long-term (1850-2020) series of annual national carbon emissions resulting from LULUCF (https://doi.org/10.7910/DVN/U7GHRH, Houghton and Castanho, 2023), based largely, after 1960, on statistics of la...","Introduction: The annual net exchanges of carbon between land and atmosphere are represented by two terms in the global carbon budget: one term for direct anthropogenic effects (i.e., management) and a second term for natural effects and indirect anthropogenic effects (e.g., the response of terrestrial ecosystems to environmental change) 
One surrogate for the emissions of carbon attributable to management is based on land use, land-use change, and forestry (LULUCF) 
A second approach for estima..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,101,0.42501312494277954,ISPRS Journal of Photogrammetry and Remote Sensing,"Products reveal that land cover change is significant across most land cover classes and time periods. The land cover product was validated using existing reference data from the legacy NLCD 2011 accuracy assessment, applied to the 2011 epoch of the NLCD 2016 product line. The legacy and new NLCD 2011 overall accuracies were 82% and 83%, respectively, (standard error (SE) was 0.5%), demonstrating a small but significant increase in overall accuracy. Between 2001 and 2016, the CONUS landscape exp...","Introduction: Change in land use and land cover type alters biophysical surface characteristics and can lead to major consequences including intensification of climate change, land degradation, and changes to biological diversity and ecosystem services 
However, databases that support large area land system science monitoring are relatively rare. There are numerous initiatives to map land cover globally and regionally, but mapping is not always monitoring. Further, change detection is not monito..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,84,0.4149249792098999,Land use and land cover change dynamics of Uzbekistan: a review,"Land use and land cover change (LULCC) is a dynamic process that shapes landscapes, ecosystems, and human societies. In the context of Uzbekistan, a country in Central Asia, LULCC has been driven by a complex interplay of socio-economic, political, and environmental factors. This review provides a comprehensive analysis of the historical trajectories, drivers, and implications of LULCC in Uzbekistan. Through the synthesis of diverse data sources including remote sensing imagery, government repor...","Introduction: The intricate relationship between human societies and their surrounding environment has led to the transformation of landscapes at an unprecedented pace 
Over the past few decades, Uzbekistan has undergone significant LULCC, driven by a myriad of factors ranging from population growth and urbanization to agricultural expansion and industrial development 
This manuscript delves into the multifaceted dimensions of LULCC within the context of Uzbekistan. By synthesizing existing lite..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,8,0.41037479043006897,Impacts of land use and land cover change in response to different driving forces in Uganda: evidence from a review,"This reviewe of Land Use Land Cover Change (LULCC) studies in Uganda indicate agriculture, forest, grassland, and woodland as the major land use and land cover types. Central Uganda is the most studied region (15%), followed by western ( ","Introduction: Land use and land cover change (LULCC) can result from both intentional and non-intentional human activities or as a result of natural causes. However, human forces are now known to be altering the natural global landscape at unprecedented magnitudes and at different spatial-temporal scales 
Many studies on LULCC change have been conducted in Uganda at different spatial and temporal scales for different reasons. For example, 
Uganda is geared to attain a middle income economy by 20..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,62,0.40616172552108765,"Analysis of Land Use/Land Cover Change and Its Implication On Natural Resources of the Dedo Watershed, Southwest Ethiopia","is study analyzed the land use/land cover (LULC) change and their causes and implications on the natural resources of the Dedo Watershed, Ethiopia. e study used 1984, 2000, and 2017  satellite images to detect the trends of land use/land cover change. Moreover, key informant interviews and focus group discussions were used to identify the driving forces linked to the changes and their impact on the natural resources of the watershed. e study identi ed ve LULC types as follows: cultivation, settl...","Introduction: Land use/land cover change (LULCC) is the modi cation of the Earth's terrestrial surface caused by human activities 
Land use/land cover changes (LULCCs) are triggered by the interplay of socioeconomic and natural environmental factors. Inappropriate farming practices, overgrazing, rapid growth in the human population 
Over the last decades, a number of studies conveyed the occurrences of LULC changes, their causes, and the resulting natural resource degradation in di erent parts o..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,49,0.3983374238014221,"7 Agriculture, Forestry and Other Land Uses (AFOLU)","AFOLU CO 2 sink in Europe due to forest regrowth and known other sinks in managed forests, and medium confidence of a net sink in North America and Eurasia since 2010.
Difference in Results?
The processes responsible for fluxes from land have been divided into three categories 
Global models estimate the anthropogenic land CO 2 flux considering only the impact of direct effects, and only those areas that were subject to intense and direct management such as clear-cut harvest. It is important to ...","7.7: Knowledge Gaps �������������������������������������������������������������������������� 830
Frequently Asked Questions (FAQs) ������������������������������������������������ 831 FAQ 7.1: Why is the Agriculture, Forestry and Other Land Uses (AFOLU) sector unique when considering GHG mitigation? ����������� 831 FAQ 7.2: What AFOLU measures have the greatest economic mitigation potential? 831 FAQ 7.3: What are potential impacts of large-scale establishment of dedicated bioenergy plantations..."
Query_7,[Agriculture] in this region has been dominated over the past three decades by [cotton] production,2,116,0.39688700437545776,"Mapping Land Use Land Cover Changes and Their Determinants in the Context of a Massive Free Labour Mobilisation Campaign: Evidence from South Wollo, Ethiopia","Northern Ethiopia is characterised by fragile mountain eco-systems that are highly susceptible to land degradation, impacting food security and livelihoods. This study appraises Land Use Land Cover Changes (LULCC) and their determinants from 2000 to 2020 in Dessie Zuria and Kutaber Woredas. It explores the LULCC and the key anthropogenic drivers of the change over the past 20 years through a mix of satellite imagery and a survey of local understandings. Six land use types (agriculture, forest, a...","Introduction: The sustainability of natural resources has been seriously constrained by enormous land degradation in Ethiopia 
Land degradation in Sub-Saharan Africa (SSA) is widespread. Sixty-five per cent of agricultural land is degraded due to wind and soil erosion, and 28% of the population lives in areas that are prone to land degradation. Specifically, 40% of the grassland, 26% of the forestland, and 12% of the cropland have severe land degradation 
Land degradation is negatively correlate..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,101,0.637850284576416,ISPRS Journal of Photogrammetry and Remote Sensing,"Products reveal that land cover change is significant across most land cover classes and time periods. The land cover product was validated using existing reference data from the legacy NLCD 2011 accuracy assessment, applied to the 2011 epoch of the NLCD 2016 product line. The legacy and new NLCD 2011 overall accuracies were 82% and 83%, respectively, (standard error (SE) was 0.5%), demonstrating a small but significant increase in overall accuracy. Between 2001 and 2016, the CONUS landscape exp...","Introduction: Change in land use and land cover type alters biophysical surface characteristics and can lead to major consequences including intensification of climate change, land degradation, and changes to biological diversity and ecosystem services 
However, databases that support large area land system science monitoring are relatively rare. There are numerous initiatives to map land cover globally and regionally, but mapping is not always monitoring. Further, change detection is not monito..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,11,0.6340261697769165,Land Use Policy,"Information on Land Use and Land Cover (LULC) changes and the driving forces behind such modifications underpin a proper understanding of the dynamics of LULC changes. This study aimed to analyse the dynamics of LULC change trends and its driving factors in Jimma Geneti District (JGD) for the year 1973-2019. Five satellite images downloaded from USGS were used to analyze and assess the geospatial and temporal changes in LULC. In addition, in-depth household interviews, key informant interview, f...","Introduction: Land is an indispensable natural resource, which has enormous economic, social and biophysical uses. As a result, land use and land cover (LULC) are under a continuous changes mainly because of societal development and natural causes. LULC changes are fundamental processes on the earth's surface and have significant impacts on human society, climate, biodiversity, hydrological cycles, ecosystems, biogeochemical cycles and many other processes 
Changes in land cover have become key ..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,67,0.5687923431396484,"Trees, Forests and People","The present study examines the land use land cover (LULC) and change detection impacts on forest ecosystem in Achanakmaar Amarkantak Biosphere Reserve (AABR -area 626.76 km 2 ) of Central India. Results revealed that there has been a change in AABR land use pattern from 2008 to 2018. The major changes include loss of 19.72 km 2 of vegetation cover in various forest types due to increasing biotic interference and over grazing, conversion of 14.77 km 2 of Dense Sal mixed forest to open mixed fores...","Introduction: Undulating geography with anecdotal slopes covered with different forest type's viz. Dense mixed and Sal mixed forests, Bamboo plantations, Teak forest, Open mixed forest and manmade plantations harbor huge amount of diversity in and around the Achanakmaar Amarkantak Biosphere Reserve (AABR). There are many plant species endemic to this area such as Cupressus torulosa, Araucaria bidwilli, Thuja oreintalis, Pinus caribbea etc and are well distributed ( https://www.indianetzone. com/..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,69,0.5638777017593384,"Spatiotemporal change detection of land use land cover (LULC) in Fashiakhali wildlife sanctuary (FKWS) impact area, Bangladesh, employing multispectral images and GIS","Land cover change has posed significant concerns to biodiversity and climate change in Bangladesh and globally. Despite the country's designation of forest regions as protected areas to conserve their valuable resources, deforestation and forest conversion remained unabated. Fashiakhali Wildlife Sanctuary (FKWS), a protected area in the Chittagong Hill Tracts, and its surrounding forested impact area have experienced considerable changes over the years, yet are deficient in extensive assessment....","Introduction: The alarming rate of deforestation and its repercussions have raised concerns on a global scale 
Bangladesh is a small developing nation with a vast population size that was around 147 million as of mid-2007 and is predicted to be 222 million by 2050 
The Fashiakhali Wildlife Sanctuary (FKWS), located within Fashiakhali Forest Reserve, is a protected area in the Chittagong Hill Tracts, Bangladesh and was declared a wildlife sanctuary in 2007 
The land cover describes the physical a..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,76,0.5584942102432251,Assessment of land use and land cover changes in Kenya's Mt. Elgon forest ecosystem,Current land-use trends in Kenya's montane forest ecosystems show that land uses are changing fast due to natural and anthropogenic factors and these changes could have devastating effects on the environment. One such montane forest is the transboundary Mt. Elgon forest located in western Kenya. This study analysed trends in land use-land cover changes in Mt. Elgon forest ecosystem over the last 45 years. Landsat imageries downloaded from the United States Geological Survey archives were used to...,"Untitled Section: ests, bamboo forest, fallow land, tea plantation. The landsat images had an average overall classification accuracy of 87.12% and kappa coefficient (K) of 0.84. The kappa coefficient was rated as substantial and the classified images qualified for further analysis. Results established that there was an 18% decline in the natural forest cover between 1977 and 2019. There was a similar decline of 15.19% in bamboo forest cover. Plantation forests established in the 1990's also sho..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,29,0.543165922164917,Land use and land cover changes along the China-Myanmar Oil and Gas pipelines -Monitoring infrastructure development in remote conflict-prone regions,"Energy infrastructures can have negative impacts on the environment. In remote and / or sparsely populated as well as in conflict-prone regions, these can be difficult to assess, in particular when they are of a large scale. Analyzing land use and land cover changes can be an important initial step towards establishing the quantity and quality of impacts. Drawing from very-high-resolution-multi-temporal-satellite-imagery, this paper reports on a study which employed the Random Forest Classifier ...","Introduction: Energy development has various potential environmental and social challenges. While coal, oil and gas generation have been the primary focus of research on how landscapes may change, pipeline operations have received less attention. However, over recent years, oil and gas pipelines have undergone substantial expansion globally 
With demand for energy growing very rapidly in China and India, Myanmar, sandwiched between them, has become both, a significant energy source and a transit..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,45,0.5318114757537842,"Annual emissions of carbon from land use, land-use change, and forestry from 1850 to 2020","Estimates of the annual emissions of carbon from land use, land-use change, and forestry (LULUCF) are important for constructing global, regional, and national carbon budgets, which in turn help predict future rates of climate change and define potential strategies for mitigation. Here, we update a long-term (1850-2020) series of annual national carbon emissions resulting from LULUCF (https://doi.org/10.7910/DVN/U7GHRH, Houghton and Castanho, 2023), based largely, after 1960, on statistics of la...","Introduction: The annual net exchanges of carbon between land and atmosphere are represented by two terms in the global carbon budget: one term for direct anthropogenic effects (i.e., management) and a second term for natural effects and indirect anthropogenic effects (e.g., the response of terrestrial ecosystems to environmental change) 
One surrogate for the emissions of carbon attributable to management is based on land use, land-use change, and forestry (LULUCF) 
A second approach for estima..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,40,0.5310568809509277,LAND USE/LAND COVER CHANGE PREDICTION USING MULTI-TEMPORAL SATELLITE IMAGERY AND MULTI-LAYER PERCEPTRON MARKOV MODEL,"This paper aims to predict the trend of land use land cover (LULC) changes in Dak Nong province over time. Data from Landsat images captured in 2009, 2015, and 2018 was employed to analyze and predict the spatial distributions of LULC categories. The Random Forest (RF) was adopted to classify the images into ten different LULC classes. Besides, integration of Multi-Layer Perceptron Markov Neural Network (MLP-NN) with Markov Chain (MC) was applied to predict the future LULC changes in the region ...","INTRODUCTION: Changes in land use land cover (LULC) relevant to anthropogenic activities have significantly changed the biological and geochemical processes on earth contributing to global environmental concerns 
Remote sensing (RS) and geographic information systems (GIS) have been popularly adopted as essential and useful tools in obtaining accurate spatial data of LULC and quantifying the alternations of spatial data. The application of the CA-Markov model in predicting LULC changes has conve..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,114,0.5293939113616943,"Land-Use and Land-Cover Changes in Dong Trieu District, Vietnam, during Past Two Decades and Their Driving Forces","Land-use and land-cover (LULC) change analyses are useful in understanding the changes in our living environments and their driving factors. Modeling changes of LULC in the future, together with the driving factors derived through analyzing the trends of past LULC changes, bring the opportunity to assess and orientate the current and future land-use policies. As the entryway of Quang Ninh province, Vietnam, Dong Trieu locale has experienced significant LULC changes during the past two decades. I...","Introduction: In 2018, 55% of the total world populace lived in metropolitan areas. Projections show that urbanization, with the increasing trend of the total populace, could add another 2.5 billion individuals to metropolitan territories by 2050, with nearly 90% of this increment occurring in Asia and Africa 
Change detection is an important application of remote sensing, by observing objects or phenomena at different times through earth-orbiting satellites 
Land use depends on the indigenous h..."
Query_8,"[Forest] land was decreased nearly by half in 2002 compared to its coverage in 1984, while the size of the gallery [forest] did not change much",2,113,0.5179026126861572,Land Use and Land Cover in Tropical Forest: Global Research,"Tropical ecosystems play an important role in the environment. They provide multiple ecosystem services, such as carbon capture and sequestration, food supply, and climate regulation. Studying land use and land cover change makes it possible to understand the land's alterations associated with deforestation, degradation, erosion, soil desertification, and biodiversity loss. The objective of this study is to evaluate the different approaches to land use and land cover research in tropical forests...","Introduction: Tropical forests differentiate between neotropical (New World) and paleotropical (Old World) 
Tropical forests are classified according to their elevation, annual rainfall, and degree of seasonality. They fall into four main types: ever-humid, semi-green, dry, and montane deciduous forests 
The Amazon houses approximately 30% of the world's tropical forests 
Tropical forests play a vital role in the conservation of biodiversity, climate change, and the regulation of the water cycle..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,101,0.5873903036117554,ISPRS Journal of Photogrammetry and Remote Sensing,"Products reveal that land cover change is significant across most land cover classes and time periods. The land cover product was validated using existing reference data from the legacy NLCD 2011 accuracy assessment, applied to the 2011 epoch of the NLCD 2016 product line. The legacy and new NLCD 2011 overall accuracies were 82% and 83%, respectively, (standard error (SE) was 0.5%), demonstrating a small but significant increase in overall accuracy. Between 2001 and 2016, the CONUS landscape exp...","Introduction: Change in land use and land cover type alters biophysical surface characteristics and can lead to major consequences including intensification of climate change, land degradation, and changes to biological diversity and ecosystem services 
However, databases that support large area land system science monitoring are relatively rare. There are numerous initiatives to map land cover globally and regionally, but mapping is not always monitoring. Further, change detection is not monito..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,45,0.5837938785552979,"Annual emissions of carbon from land use, land-use change, and forestry from 1850 to 2020","Estimates of the annual emissions of carbon from land use, land-use change, and forestry (LULUCF) are important for constructing global, regional, and national carbon budgets, which in turn help predict future rates of climate change and define potential strategies for mitigation. Here, we update a long-term (1850-2020) series of annual national carbon emissions resulting from LULUCF (https://doi.org/10.7910/DVN/U7GHRH, Houghton and Castanho, 2023), based largely, after 1960, on statistics of la...","Introduction: The annual net exchanges of carbon between land and atmosphere are represented by two terms in the global carbon budget: one term for direct anthropogenic effects (i.e., management) and a second term for natural effects and indirect anthropogenic effects (e.g., the response of terrestrial ecosystems to environmental change) 
One surrogate for the emissions of carbon attributable to management is based on land use, land-use change, and forestry (LULUCF) 
A second approach for estima..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,11,0.575317919254303,Land Use Policy,"Information on Land Use and Land Cover (LULC) changes and the driving forces behind such modifications underpin a proper understanding of the dynamics of LULC changes. This study aimed to analyse the dynamics of LULC change trends and its driving factors in Jimma Geneti District (JGD) for the year 1973-2019. Five satellite images downloaded from USGS were used to analyze and assess the geospatial and temporal changes in LULC. In addition, in-depth household interviews, key informant interview, f...","Introduction: Land is an indispensable natural resource, which has enormous economic, social and biophysical uses. As a result, land use and land cover (LULC) are under a continuous changes mainly because of societal development and natural causes. LULC changes are fundamental processes on the earth's surface and have significant impacts on human society, climate, biodiversity, hydrological cycles, ecosystems, biogeochemical cycles and many other processes 
Changes in land cover have become key ..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,63,0.5650042295455933,Global land use changes are four times greater than previously estimated,"Quantifying the dynamics of land use change is critical in tackling global societal challenges such as food security, climate change, and biodiversity loss. Here we analyse the dynamics of global land use change at an unprecedented spatial resolution by combining multiple open data streams (remote sensing, reconstructions and statistics) to create the HIstoric Land Dynamics Assessment + (HILDA +). We estimate that land use change has affected almost a third (32%) of the global land area in just ...","Untitled Section: A bout three-quarters of the Earth's land surface has been altered by humans within the last millennium 
Yet, in spite of its societal relevance, understanding how global land use/cover (LUC) has changed across space and through time is limited by a lack of comprehensive data and the large uncertainties within existing LUC reconstructions 
Even in the age of satellites, 'big data' and a growing trend of opening access to information, LUC data are still constrained by fragmented..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,114,0.5279756784439087,"Land-Use and Land-Cover Changes in Dong Trieu District, Vietnam, during Past Two Decades and Their Driving Forces","Land-use and land-cover (LULC) change analyses are useful in understanding the changes in our living environments and their driving factors. Modeling changes of LULC in the future, together with the driving factors derived through analyzing the trends of past LULC changes, bring the opportunity to assess and orientate the current and future land-use policies. As the entryway of Quang Ninh province, Vietnam, Dong Trieu locale has experienced significant LULC changes during the past two decades. I...","Introduction: In 2018, 55% of the total world populace lived in metropolitan areas. Projections show that urbanization, with the increasing trend of the total populace, could add another 2.5 billion individuals to metropolitan territories by 2050, with nearly 90% of this increment occurring in Asia and Africa 
Change detection is an important application of remote sensing, by observing objects or phenomena at different times through earth-orbiting satellites 
Land use depends on the indigenous h..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,61,0.5232267379760742,Impact of land use and land cover change on the landscape pattern and service value of the village ecosystem in the karst desertification control,"Human activities have had a significant impact on ecosystems. Studying landscape patterns and ecosystem services (ES) at the village scale based on land use and land cover (LULC) is essential in addressing current ecosystem issues. Based on GF images, the paper selects village ecosystems of karst desertification control (KDC) as the research object. It uses the landscape pattern index, topographic position index (TPI), and value equivalent method to conduct a spatial and temporal analysis of the...","Introduction: Land use for producing goods and services is the most significant human change to the planet 
Land cover has been changing rapidly due to solid human activities such as agricultural and urban construction 
The value of ecosystem services is a quantitative indicator of ecosystem services 
A growing body of research on land use, landscape patterns, and ecosystem services aim to address scientific questions arising from specific regions and objectives (Q. J. 
Karst landscapes are a ty..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,33,0.5113047361373901,Analyzing and Predicting Land Use and Land Cover Changes in New Jersey Using Multi-Layer Perceptron-Markov Chain Model,This study analyzed the changes of land use and land cover (LULC) in New Jersey in the United States from 2007 to 2012. The goal was to identify the driving factors of these changes and to project the five-year trend to 2100. LULC data was obtained from the New Jersey Department of Environmental Protection. The original 86 classes were reclassified to 11 classes. Data analysis and projection were performed using TerrSet 2020. Results from 2007 to 2012 showed that the rate of LULC changes was rel...,"Introduction: Land use and land cover are two closely related concepts. Land cover consists of natural or human-related physical features, such as vegetation, soil, water bodies and urbanization identifiable on the Earth's surface. Land use characterizes how humans utilize these features for the purpose of development and/or conservation. Due to the variability in the land cover types, the management or usage of one type of land cover can be handled differently from area to another within the sa..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,67,0.5108498334884644,"Trees, Forests and People","The present study examines the land use land cover (LULC) and change detection impacts on forest ecosystem in Achanakmaar Amarkantak Biosphere Reserve (AABR -area 626.76 km 2 ) of Central India. Results revealed that there has been a change in AABR land use pattern from 2008 to 2018. The major changes include loss of 19.72 km 2 of vegetation cover in various forest types due to increasing biotic interference and over grazing, conversion of 14.77 km 2 of Dense Sal mixed forest to open mixed fores...","Introduction: Undulating geography with anecdotal slopes covered with different forest type's viz. Dense mixed and Sal mixed forests, Bamboo plantations, Teak forest, Open mixed forest and manmade plantations harbor huge amount of diversity in and around the Achanakmaar Amarkantak Biosphere Reserve (AABR). There are many plant species endemic to this area such as Cupressus torulosa, Araucaria bidwilli, Thuja oreintalis, Pinus caribbea etc and are well distributed ( https://www.indianetzone. com/..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,71,0.5084851384162903,"Analysis of carbon emissions from land cover change during 2000 to 2020 in Shandong Province, China","Land cover change affects the carbon emissions of ecosystems in some way. The qualitative and quantitative understanding of carbon emissions from human activities (e.g., land cover change, industrial production, etc.) is highly significant for realizing the objective of carbon neutrality. Therefore, this paper used GlobeLand30 land cover maps, annual average normalised difference vegetation index (NDVI) data, annual average net ecosystem productivity (NEP) data and statistical yearbook data from...","Untitled Section: provinces in mainland China from 2000 to 2015 
On 15 September 2020, the 30 m Global Land Cover 2020 remote sensing mapping data was released. The GlobeLand30 data consists of 10 primary types, e.g., cultivated land, forest, grassland, shrub land, wetland, water bodies, artificial surfaces, bare land, etc 
According to the China Emission Accounts and Datasets (CEADs), Shandong Province ranks among the top five provinces in China in terms of total carbon emissions, and is a prov..."
Query_9,"About 26 and 31% of the total area of natural vegetation ([forest], woodland and tree [savanna]) will be converted to farmland and degraded [savanna] by 2050 if we assume the dynamics recorded from 1975 to 1990 and 1990-2010, respectively",2,57,0.50797438621521,"Vegetation Trends, Drought Severity and Land Use-Land Cover Change during the Growing Season in Semi-Arid Contexts","Drought severity and impact assessments are necessary to effectively monitor droughts in semi-arid contexts. However, little is known about the influence land use-land cover (LULC) has-in terms of the differences in annual sizes and configurations-on drought effects. Coupling remote sensing and Geographic Information System techniques, drought evolution was assessed and mapped. During the growing season, drought severity and the effects on LULC were examined and whether these differed between ar...","Introduction: Drought as a slow-onset event is increasingly an environmental hazard due to its negative impacts on natural and human systems, including livelihoods  | Materials and Methods:  | Description of the Study Location: Seventeen constituencies in the Central District of Botswana (CDB) in the eastern part of the country were used as case studies (Figure 
based resources upon which much of livelihoods are dependent would either be exacerbated or ameliorated depending on how the land is pu..."
