doc_id,authors,title,text,label,confidence,context,source
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, Brazilian,OTHER,0.9998584985733032, Brazilian,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, Caatinga,GEO,0.9962977766990662, Caatinga,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, Brazil,GEO,0.9999066591262817, Brazil,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, Landsat-8,OTHER,0.9918949604034424, Landsat-8,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, Surface Energy Balance Algorithm for Land SEBAL,OTHER,0.9667947888374329, Surface Energy Balance Algorithm for Land SEBAL,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, Google Earth Engine,OTHER,0.981459379196167, Google Earth Engine,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, Petrolina,GEO,0.9982026219367981, Petrolina,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the, C,OTHER,0.8123456835746765, C,model
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the,water bodies,LULC,0.9,when negative generally correspond to water bodies. Based on the NDVI,matcher
46,Ayyoob Sharifi; Chi Feng; Jun Yang; Alexandr Maniçob; Rosa Jardim; George Do Nascimen; Araújo Júnior; Marco Vinícius Da Silva; Anders Santos; Jhon Lennon Bezerra Da Silva; Héliton Pandorfi; José De Oliveira-Júnior; Antôn Heriberto De Castro Teixeir; Paulo Teodoro; João De Lima; Carlos Antonio Da Silva Junior; Lucia Bastos De Souza; Emanuel Silva; Thieres George Freire Da Silva,Using Remote Sensing to Quantify the Joint Effects of Climate and Land Use/Land Cover Changes on the,bare soil,LULC,0.9,the minimum NDVI value from bare soil pixels obtained in the study,matcher
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl,Ghana,GEO,1.0,Sekondi-Takoradi metropolitan assembly Ghana In Ghana Sekondi-Takoradi,rule
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl, Sekondi-Takoradi,GEO,0.9994055032730103, Sekondi-Takoradi,model
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl, Ghana,GEO,0.9997853636741638, Ghana,model
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl, Ghana Sekondi-Takoradi,GEO,0.9994005560874939, Ghana Sekondi-Takoradi,model
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl, Western,GEO,0.8970081210136414, Western,model
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl, Landsat,OTHER,0.8002423048019409, Landsat,model
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl, Sekondi-Takoradi Metropolis,GEO,0.9972874522209167, Sekondi-Takoradi Metropolis,model
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl, Takoradi,GEO,0.9984688758850098, Takoradi,model
47,Ernest Biney; Ebenezer Boakye,Urban sprawl and its impact on land use land cover dynamics of Sekondi-Takoradi metropolitan assembl,urban development,LULC_process,0.9,1991 to 2018 and thus urban development has significantly changed the land,matcher
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the ,China,GEO,1.0,the Nansi Lake Basin in China Changes in land use land,rule
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , GMOP-PLUS-InVEST,OTHER,0.8742954730987549, GMOP-PLUS-InVEST,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , Nansi Lake Basin,GEO,0.9937652349472046, Nansi Lake Basin,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , China,GEO,0.999826967716217, China,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , GMOP-PLUS-InVEST GPI,OTHER,0.8664811849594116, GMOP-PLUS-InVEST GPI,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , ED,OTHER,0.9568923115730286, ED,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , EC,OTHER,0.9505711793899536, EC,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , Nansi Lake Basin NLB,GEO,0.9643478989601135, Nansi Lake Basin NLB,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , Getis-Ord Gi,AUTHOR,0.9280190467834473, Getis-Ord Gi,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , Anselin,AUTHOR,0.9714033007621765, Anselin,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , NLB,GEO,0.9401928782463074, NLB,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , ED EC BA,OTHER,0.7299858927726746, ED EC BA,model
48,Yingchun Liu; Yande Jing; Shanmei Han,Multi-scenario simulation of land use/land cover change and water yield evaluation coupled with the , GPI,OTHER,0.8831789493560791, GPI,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Europe,GEO,1.0,AFOLU CO 2 sink in Europe due to forest regrowth and,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Asia,GEO,1.0,of CO N. America S. Asia S.E. Asia 1 9 9,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Africa,GEO,1.0,and Central America 19% Africa 16% Asia 15%,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Brazil,GEO,1.0,five countries -The Russian Federation Brazil Canada the USA and China,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Canada,GEO,1.0,countries -The Russian Federation Brazil Canada the USA and China FAO,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",China,GEO,1.0,Brazil Canada the USA and China FAO 2020a For each category,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Congo,GEO,1.0,In the Democratic Republic of Congo where the secondlargest area of,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Norway,GEO,1.0,and high stocked areas of Norway spruce in Central Europe Background,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",India,GEO,1.0,from the agricultural sector in India would be 515 MtCO 2,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",ASIA,GEO,1.0,in the partly tropical regions ASIA LAM and AFRICA but also,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",AFRICA,GEO,1.0,tropical regions ASIA LAM and AFRICA but also in OECD90 EU,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Colombia,GEO,1.0,from explicit carbon taxes. Colombia recently implemented a carbon tax,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",2 ha,SURFACE_UNIT,1.0,carbon sequestration by 3 tCO 2 ha -1 yr -1 China has,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",000 ha,SURFACE_UNIT,1.0,reservation sits on about 95 000 ha of land in Wisconsin that,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Ghana,GEO,1.0,-smart cocoa production in Ghana shows that due to lack,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",Belize,GEO,1.0,and other countries such as Belize too has been constrained by,rule
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)", AFOLU AFOLU,ORG,0.7494621276855469, AFOLU AFOLU,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)", Europe,GEO,0.9994687438011169, Europe,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)", North America,GEO,0.9982014298439026, North America,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)", Eurasia,GEO,0.9990187883377075, Eurasia,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)", IPCC,ORG,0.9781140089035034, IPCC,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)", AFOLU,ORG,0.7761443257331848, AFOLU,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",°C,OTHER,0.7604876756668091,°C,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",OL,ORG,0.7159621119499207,OL,model
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",forest restoration,LULC_process,0.9,and development are central to forest restoration strategies that have become increasingly,matcher
49,Gert-Jan Nabuurs; Rachid Mrabet; Assem Abu; Mercedes Bustamante; Harry Clark; Lillian Aoki; Denis Angers; Canada Nijavalli; Hanumantharao Ravindranath; Fernando Ayala-Niño; Jeremy Emmet-Booth; Africa Pacific; E Asia; Eurasia Europe; L America; Middle America; Asia Asia,"7 Agriculture, Forestry and Other Land Uses (AFOLU)",rice fields,LULC,0.9,production and ecosystems by diverting rice fields or mangroves Currently land degradation,matcher
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra,Brazil,GEO,1.0,cover in southeast region of Brazil The objective of this research,rule
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra, Brazil,GEO,0.9999140501022339, Brazil,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra, Rio Claro Watershed,GEO,0.9746909141540527, Rio Claro Watershed,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra,.,ORG,0.9847287535667419,.,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra, S o Paulo State Brazil,GEO,0.9552632570266724, S o Paulo State Brazil,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra, Analytic Hierarchy Process AHP,OTHER,0.8780797123908997, Analytic Hierarchy Process AHP,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra, Rio Claro,GEO,0.9886592030525208, Rio Claro,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra, Water Resources Management Unit 09,ORG,0.9938403964042664, Water Resources Management Unit 09,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra, State of S o Paulo FEHIDRO -Fundo Estadual de Recursos H dricos 2011,ORG,0.9273789525032043, State of S o Paulo FEHIDRO -Fundo Estadual de Recursos H dricos 2011,model
50,Leticia Arantes; Ana Claudia; Pereira Carvalho; Ana Paula; Reinaldo Lorandi; Luiz Moschini; José Augusto; Di Lollo,Surface runoff associated with climate change and land use and land cover in southeast region of Bra,water bodies,LULC,0.9,the likelihood of sedimentation of water bodies. In the case of,matcher
51,Peter Potapov; Matthew Hansen; Amy Pickens; Andres Hernandez-Serna; Alexandra Tyukavina; Svetlana Turubanova; Viviana Zalles; Xinyuan Li; Ahmad Khan; Fred Stolle; Nancy Harris; Xiao-Peng Song; Antoine Baggett; Indrani Kommareddy; Anil Kommareddy; Hansen Mc; Zalles Li,The Global 2000-2020 Land Cover and Land Use Change Dataset Derived From the Landsat Archive: First ,Greenland,GEO,1.0,islands e.g. Novaya Zemlya and Greenland were excluded from the GLAD,rule
51,Peter Potapov; Matthew Hansen; Amy Pickens; Andres Hernandez-Serna; Alexandra Tyukavina; Svetlana Turubanova; Viviana Zalles; Xinyuan Li; Ahmad Khan; Fred Stolle; Nancy Harris; Xiao-Peng Song; Antoine Baggett; Indrani Kommareddy; Anil Kommareddy; Hansen Mc; Zalles Li,The Global 2000-2020 Land Cover and Land Use Change Dataset Derived From the Landsat Archive: First ,0.5 ha,SURFACE_UNIT,1.0,and cropland patches smaller than 0.5 ha. Built-Up Lands,rule
51,Peter Potapov; Matthew Hansen; Amy Pickens; Andres Hernandez-Serna; Alexandra Tyukavina; Svetlana Turubanova; Viviana Zalles; Xinyuan Li; Ahmad Khan; Fred Stolle; Nancy Harris; Xiao-Peng Song; Antoine Baggett; Indrani Kommareddy; Anil Kommareddy; Hansen Mc; Zalles Li,The Global 2000-2020 Land Cover and Land Use Change Dataset Derived From the Landsat Archive: First ,Africa,GEO,1.0,and Central America South America Africa Europe and Northern Asia Southwest,rule
51,Peter Potapov; Matthew Hansen; Amy Pickens; Andres Hernandez-Serna; Alexandra Tyukavina; Svetlana Turubanova; Viviana Zalles; Xinyuan Li; Ahmad Khan; Fred Stolle; Nancy Harris; Xiao-Peng Song; Antoine Baggett; Indrani Kommareddy; Anil Kommareddy; Hansen Mc; Zalles Li,The Global 2000-2020 Land Cover and Land Use Change Dataset Derived From the Landsat Archive: First ,Europe,GEO,1.0,Central America South America Africa Europe and Northern Asia Southwest Asia,rule
51,Peter Potapov; Matthew Hansen; Amy Pickens; Andres Hernandez-Serna; Alexandra Tyukavina; Svetlana Turubanova; Viviana Zalles; Xinyuan Li; Ahmad Khan; Fred Stolle; Nancy Harris; Xiao-Peng Song; Antoine Baggett; Indrani Kommareddy; Anil Kommareddy; Hansen Mc; Zalles Li,The Global 2000-2020 Land Cover and Land Use Change Dataset Derived From the Landsat Archive: First ,Asia,GEO,1.0,America Africa Europe and Northern Asia Southwest Asia Southeast Asia Australia,rule
51,Peter Potapov; Matthew Hansen; Amy Pickens; Andres Hernandez-Serna; Alexandra Tyukavina; Svetlana Turubanova; Viviana Zalles; Xinyuan Li; Ahmad Khan; Fred Stolle; Nancy Harris; Xiao-Peng Song; Antoine Baggett; Indrani Kommareddy; Anil Kommareddy; Hansen Mc; Zalles Li,The Global 2000-2020 Land Cover and Land Use Change Dataset Derived From the Landsat Archive: First ,Australia,GEO,1.0,Asia Southwest Asia Southeast Asia Australia and New Zealand and five,rule
51,Peter Potapov; Matthew Hansen; Amy Pickens; Andres Hernandez-Serna; Alexandra Tyukavina; Svetlana Turubanova; Viviana Zalles; Xinyuan Li; Ahmad Khan; Fred Stolle; Nancy Harris; Xiao-Peng Song; Antoine Baggett; Indrani Kommareddy; Anil Kommareddy; Hansen Mc; Zalles Li,The Global 2000-2020 Land Cover and Land Use Change Dataset Derived From the Landsat Archive: First ,Panama,GEO,1.0,America by the boundary between Panama and Colombia. We divided,rule
