sentence_id,sentence,source,relationship,target,confidence
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have ...,2000 2010,OCCURS_DURING,[desertification reduction],HIGH
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have ...,[desertification reduction],FROM_TO,[increase in desertification levels],MEDIUM
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have ...,[increase in desertification levels],OCCURS_DURING,2010 2015,HIGH
194,During 2000 2010 the level of desertification has reduced whereas from 2010 to 2015 most areas have ...,[2012 drought],CAUSES,[increase in desertification levels],MEDIUM
195,Agricultural intensification on existing farmlands may reduce farm expansion into the remaining fore...,agricultural intensification,CAUSES,reduction,HIGH
195,Agricultural intensification on existing farmlands may reduce farm expansion into the remaining fore...,existing farmlands,LOCATED_IN,agricultural area,HIGH
195,Agricultural intensification on existing farmlands may reduce farm expansion into the remaining fore...,remaining forest areas,LOCATED_IN,forested area,HIGH
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yield...,intercropping,CAUSES,increases,HIGH
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yield...,fallows,ENABLES,increases,MEDIUM
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yield...,increases,AFFECTS,grain,HIGH
196,In contrast to the short rotation fallows intercropping with coppicing species increases grain yield...,many years,OCCURS_DURING,increases,HIGH
197,Shorter fallow periods have led to the expansion of cropping systems into ever more marginal dryland...,fallow,CAUSES,shorter_periods,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is ...,transhumance_movements,CAUSES,incidents_of_crop_damage,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is ...,two_principal_landscape_changes,CAUSES,incidents_of_crop_damage,MEDIUM
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is ...,long_term_effects_of_the_great_drought_of_1984,CAUSES,expansion_of_short_fallow_agriculture,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is ...,incidents_of_crop_damage,AFFECTS,crops,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is ...,landscape_changes,OCCURS_DURING,two_principal_landscape_changes,HIGH
198,The acceleration of transhumance movements which contribute directly to incidents of crop damage is ...,two_principal_landscape_changes,OCCURS_DURING,time_period,MEDIUM
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attribu...,shrubs_cluster,INCREASES_BY,size,HIGH
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attribu...,agroforestry,CAUSES,shrubs_cluster_growth,MEDIUM
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attribu...,Volta_basin,LOCATED_IN,Volta,HIGH
199,Nevertheless the shrubs cluster has increased over time within Volta basin and this could be attribu...,time,OCCURS_DURING,sentence,LOW
200,Despite the government s effort s to maint ain and protect Ghana s forest reserves deforestation con...,government,CAUSES,deforestation,HIGH
200,Despite the government s effort s to maint ain and protect Ghana s forest reserves deforestation con...,Ghana,LOCATED_IN,Africa,HIGH
200,Despite the government s effort s to maint ain and protect Ghana s forest reserves deforestation con...,forest,DECREASES_BY,deforestation,MEDIUM
201,In addition the increase in population growth rate has also led to an increase in food consumption a...,population_growth_rate,CAUSES,increase,HIGH
201,In addition the increase in population growth rate has also led to an increase in food consumption a...,increase,INCREASES_BY,food_consumption,MEDIUM
201,In addition the increase in population growth rate has also led to an increase in food consumption a...,food_consumption,INCREASES_BY,food_production,MEDIUM
201,In addition the increase in population growth rate has also led to an increase in food consumption a...,decline,DECREASES_BY,vegetative_areas,HIGH
202,We observed deforestation patterns in the Ashanti region of Ghana from 1986 to 2015 using Landsat im...,deforestation,CAUSES,forest_loss,HIGH
202,We observed deforestation patterns in the Ashanti region of Ghana from 1986 to 2015 using Landsat im...,observation,OCCURS_DURING,1986-to-2015,HIGH
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture...,climate change,CAUSES,crop failure,HIGH
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture...,use of drought tolerant local varieties,INCREASES_BY,coping ability,MEDIUM
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture...,climate change,AFFECTS,peasant agriculture,HIGH
203,Perhaps the most relevant aspect of the relationships between climate change and peasant agriculture...,coping with climate change,ENABLES,minimizing crop failure,MEDIUM
204,5 Land cover change associated with population pressure,population_pressure,CAUSES,land_cover_change,HIGH
205,. Agriculture along this route has been expanding rapidly for two decades as rural populations have ...,Rural populations,CAUSES,expansion of agriculture,HIGH
205,. Agriculture along this route has been expanding rapidly for two decades as rural populations have ...,Expansion of agriculture,OCCURS_DURING,last two decades,HIGH
206,The savanna cluster presents an increasing trend during 2002 2016 period probably due to agroforestr...,savanna_cluster,OCCURS_DURING,2002_to_2016,HIGH
206,The savanna cluster presents an increasing trend during 2002 2016 period probably due to agroforestr...,agroforestry_practice,CAUSES,increasing_trend,MEDIUM
208,The majority of other cash crops was converted to food crop fallow areas 1067.98 km 2,converted,CAUSES,crops ---> fallow,MEDIUM
208,The majority of other cash crops was converted to food crop fallow areas 1067.98 km 2,1067.98 km²,MEASURES,extent_of -->(crops --> fallow),HIGH
210,. We present the first wall to wall map of land use following deforestation across Africa covering f...,deforestation,CAUSES,forest_loss,HIGH
210,. We present the first wall to wall map of land use following deforestation across Africa covering f...,forest_loss,OCCURS_DURING,"""the year 2001 to 2020""",MEDIUM
210,. We present the first wall to wall map of land use following deforestation across Africa covering f...,Africa,LOCATED_IN,continent,HIGH
211,These differences are often related to different soils and climates crop types and rotations intensi...,soils,AFFECTS,crops,HIGH
211,These differences are often related to different soils and climates crop types and rotations intensi...,climates,AFFECTS,crops,HIGH
213,According to respondents the effects of deforestation could be either positive 51.34% or negative 48...,deforestation,CAUSES,effects,HIGH
214,It is common to observe pastoral activities in the far north and crop farming in the southern part,pastoral_activities,LOCATED_IN,far_north,HIGH
214,It is common to observe pastoral activities in the far north and crop farming in the southern part,crop_farming,LOCATED_IN,southern_part,HIGH
215,In contrast relative net gain in open water bodies was observed in the humid region during the perio...,period_of_1975_2000,OCCURS_DURING,[open_water_bodies_gain],HIGH
215,In contrast relative net gain in open water bodies was observed in the humid region during the perio...,period_of_1975_2000,OCCURS_DURING,[humid_region],HIGH
215,In contrast relative net gain in open water bodies was observed in the humid region during the perio...,[period_of_2000_2013],OCCURS_DURING,[open_water_bodies_loss],HIGH
216,Deforestation can also be followed by several successive agricultural land uses,deforestation,CAUSES,forest_loss,HIGH
218,We identify three remote tropical regions that are affected by the deforestation in this month Figur...,deforestation,CAUSES,forest loss,HIGH
218,We identify three remote tropical regions that are affected by the deforestation in this month Figur...,this month,OCCURS_DURING,figure,MEDIUM
219,In Fakara the landscape was converted from a Sahelian savanna to largely eroded agricultural agrofor...,Fakara,LOCATED_IN,[Sahelian],HIGH
219,In Fakara the landscape was converted from a Sahelian savanna to largely eroded agricultural agrofor...,[the 20th century],OCCURS_DURING,conversion,MEDIUM
220,The result reveals that the Mono basin Table land cover presents an increase in built up agricultura...,built up agricultural land,INCREASES_BY,built up,HIGH
220,The result reveals that the Mono basin Table land cover presents an increase in built up agricultura...,forest savanna,DECREASES_BY,vegetative clusters,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the re...,loss,CAUSES,decrease,HIGH
221,However the current global land use change involves extensive loss of vegetation cover around the re...,vegetation_cover,DECREASES_BY,loss,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the re...,reserves,LOCATED_IN,global_land,HIGH
221,However the current global land use change involves extensive loss of vegetation cover around the re...,change,OCCURS_DURING,current_global,HIGH
221,However the current global land use change involves extensive loss of vegetation cover around the re...,loss,AFFECTS,vulnerability,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the re...,loss,AFFECTS,ecological_isolation,MEDIUM
221,However the current global land use change involves extensive loss of vegetation cover around the re...,loss,INCREASES_BY,extent,LOW
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in ...,Peanut Basin West Central eco region,LOCATED_IN,Senegal,HIGH
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in ...,Cultivated area,DECREASES_BY,13%,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in ...,Farmers,CAUSES,agricultural subsidies,LOW
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in ...,Agricultural subsidies,ENABLES,high cultivation,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in ...,Cultivated area,OCCURS_DURING,mid 1980s,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in ...,Cultivated area,OCCURS_DURING,2000,MEDIUM
222,In the Peanut Basin West Central eco region in Senegal cultivated area peaked to 80% of the land in ...,Cultivated area,FROM_TO,80% to 67%,HIGH
223,A high increase occurred for farm fallow land rising from 0.022% of the protected area in 1984 to 12...,farm_fallow,INCREASES_BY,percentage_2013,HIGH
223,A high increase occurred for farm fallow land rising from 0.022% of the protected area in 1984 to 12...,percentage_1984,FROM_TO,percentage_2013,HIGH
223,A high increase occurred for farm fallow land rising from 0.022% of the protected area in 1984 to 12...,protected_area,LOCATED_IN,space,MEDIUM
224,Although early herd arrival in 2009 was attributed to low rainfall in the Sahel rains recovered in 2...,2009,OCCURS_DURING,early herd arrival,HIGH
224,Although early herd arrival in 2009 was attributed to low rainfall in the Sahel rains recovered in 2...,low rainfall,CAUSES,early herd arrival,MEDIUM
224,Although early herd arrival in 2009 was attributed to low rainfall in the Sahel rains recovered in 2...,2010,OCCURS_DURING,rains recovery,HIGH
224,Although early herd arrival in 2009 was attributed to low rainfall in the Sahel rains recovered in 2...,ephemeral surface water,LOCATED_IN,northern zone,MEDIUM
224,Although early herd arrival in 2009 was attributed to low rainfall in the Sahel rains recovered in 2...,grazing resources,AFFECTS,herders,HIGH
224,Although early herd arrival in 2009 was attributed to low rainfall in the Sahel rains recovered in 2...,inadequate grazing resources,CAUSES,early herd arrival,MEDIUM
225,In West Africa the land cover category settlement made up 0.3% and 0.7% of the total study region in...,West Africa,LOCATED_IN,study region,HIGH
225,In West Africa the land cover category settlement made up 0.3% and 0.7% of the total study region in...,0.3%,MEASURES,percentage_of_settlement_in_1975,HIGH
225,In West Africa the land cover category settlement made up 0.3% and 0.7% of the total study region in...,0.7%,MEASURES,percentage_of_settlement_in_2013,HIGH
227,The ancient dunes are the most important areas of millet cultivation,ancient_dunes,LOCATED_IN,millet_cultivation,HIGH
229,Thus farmland persists and increases each year at the expense of forest woodland and tree savanna . ,forest,DECREASES_BY,> farmland,HIGH
230,The area of natural vegetation forest woodland and tree savanna that was considered degraded increas...,natural vegetation,INCREASES_BY,degraded forest woodland and tree savanna,HIGH
230,The area of natural vegetation forest woodland and tree savanna that was considered degraded increas...,area,MEASURES,4.1%,HIGH
230,The area of natural vegetation forest woodland and tree savanna that was considered degraded increas...,first,OCCURS_DURING,time_period_1,HIGH
230,The area of natural vegetation forest woodland and tree savanna that was considered degraded increas...,second,OCCURS_DURING,time_period_2,HIGH
231,At the basin level the major transition in the three watersheds was from bare land and forest to nat...,major_transition,AFFECTS,three_watersheds,HIGH
232,estimate is thus a metric of deforestation occurring in landscapes where agriculture is the dominant...,deforestation,CAUSES,forest_loss,HIGH
232,estimate is thus a metric of deforestation occurring in landscapes where agriculture is the dominant...,deforestation,CAUSES,> forest_loss,HIGH
